age,education_level,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved,financial_ratio,travel_history_score,risk_flag,nationality_American,nationality_Australian,nationality_British,nationality_Canadian,nationality_Chinese,nationality_German,nationality_Indian,nationality_Nigerian,marital_status_Divorced,marital_status_Married,marital_status_Single,destination_country_Australia,destination_country_Canada,destination_country_France,destination_country_Germany,destination_country_UK,destination_country_USA,visa_type_Student,visa_type_Tourist,visa_type_Work
46,3,303,6109,40190,1,4,0,0,0,6.57881813717466,-3,4,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
64,2,129,11897,195545,15,2,0,0,0,16.436496595780447,13,2,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
48,3,254,11581,158452,13,5,0,0,0,13.682065452033504,8,5,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
19,1,328,10581,95049,16,4,0,0,0,8.98298837538985,12,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
24,2,131,13715,139143,9,5,0,0,0,10.14531534815895,4,5,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
30,0,26,5033,187082,7,2,1,0,1,37.17107093184979,5,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
53,2,84,2938,145625,4,1,0,0,0,49.566031313818925,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
21,0,349,9524,24118,12,3,0,0,0,2.5323393532129357,9,3,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
34,0,291,14010,190280,1,5,1,0,0,13.58172733761599,-4,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
36,2,82,9468,193329,16,0,1,0,1,20.419201520912548,16,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
67,1,222,3637,112684,6,2,0,0,0,30.982678031344516,4,2,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
62,1,285,14698,79330,19,2,1,0,1,5.397332970472173,17,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
65,2,231,888,52562,17,2,0,0,1,59.19144144144144,15,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
43,0,123,4126,156928,0,2,0,0,1,38.03393116820165,-2,2,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
52,1,226,7460,97923,17,5,1,0,0,13.126407506702414,12,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
53,0,205,13097,124860,8,1,0,0,1,9.533480949835841,7,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
18,1,342,6230,79141,7,3,0,1,0,12.703210272873195,4,4,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
22,1,349,3105,42749,5,5,1,0,0,13.76779388083736,0,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
45,0,227,11920,66731,16,2,0,0,0,5.598238255033557,14,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
47,3,211,9701,147437,19,2,0,0,1,15.198123904752087,17,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
21,2,328,1187,80118,9,2,1,1,1,67.49620893007582,7,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
61,1,42,12605,27836,11,5,1,0,0,2.2083300277667592,6,5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
33,2,183,7449,146575,3,4,0,0,0,19.677137870855148,-1,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
60,2,82,6072,11534,7,3,1,0,0,1.8995388669301714,4,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
38,1,242,13261,15134,18,5,0,0,0,1.1412412336927833,13,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
61,1,277,12571,123030,3,4,1,0,0,9.786810914008433,-1,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
34,1,165,12150,43277,8,0,0,0,1,3.5618930041152264,8,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
57,2,246,2814,25922,10,4,1,0,0,9.211798152096659,6,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
28,1,163,9949,144005,7,0,0,0,1,14.474319027037893,7,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
25,1,159,1909,63360,20,3,0,0,0,33.19015191199581,17,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
19,0,277,3847,172399,17,4,1,0,0,44.81388094619184,13,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
49,2,210,4792,88985,0,3,1,0,0,18.56949081803005,-3,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
69,3,271,11581,163703,16,1,1,0,1,14.135480528451774,15,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
22,2,79,2480,86069,16,0,0,0,1,34.70524193548387,16,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
48,3,97,3697,99743,11,4,0,0,0,26.97944279145253,7,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
29,2,122,1186,121708,4,5,1,0,0,102.62057335581788,-1,5,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
18,2,160,1456,62186,16,4,1,0,0,42.71016483516483,12,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
25,0,65,3998,71088,13,4,1,0,0,17.78089044522261,9,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
41,1,87,5476,8851,13,1,0,1,0,1.6163257852447042,12,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
19,2,79,1877,157878,5,4,0,1,0,84.11188066062866,1,5,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
41,0,259,12573,114777,7,3,1,0,0,9.128847530422334,4,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
61,0,218,10829,9321,18,1,1,0,1,0.8607442977190877,17,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
42,3,56,11119,67425,12,2,0,0,1,6.063944599334473,10,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
34,3,319,2000,64512,9,1,1,0,1,32.256,8,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
29,3,349,10266,184291,18,0,1,1,1,17.951587765439314,18,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
62,3,124,10390,12255,11,4,0,0,0,1.1794995187680462,7,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
39,2,210,11136,158007,6,0,1,1,1,14.188846982758621,6,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
52,0,149,7716,137854,5,5,1,0,0,17.86599274235355,0,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
22,2,104,9674,87837,7,5,1,0,0,9.07969816001654,2,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
54,2,101,13269,40184,18,0,1,0,1,3.028412088326174,18,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,2,210,7997,82938,1,3,0,0,0,10.371139177191447,-2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
61,1,359,4982,67301,9,2,0,0,0,13.508831794460056,7,2,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
18,0,53,7957,135666,11,1,0,0,1,17.04989317582003,10,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
52,2,193,5982,69106,5,4,0,0,0,11.552323637579406,1,4,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
37,3,189,4562,125304,16,1,1,0,1,27.46690048224463,15,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
59,0,136,2338,92985,2,2,1,0,0,39.77117194183062,0,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
46,1,321,5155,181186,20,2,1,0,1,35.14762366634336,18,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
58,0,357,8819,88554,6,0,0,0,1,10.041274520920739,6,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
57,3,11,11005,164182,0,4,0,0,0,14.918855065879146,-4,4,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
29,2,317,11537,81999,5,5,1,0,0,7.107480280835572,0,5,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
59,2,20,3080,27839,16,0,0,0,1,9.038636363636364,16,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
53,2,316,13095,180589,9,1,0,0,1,13.790683466972126,8,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
43,2,253,13750,24501,11,0,1,0,1,1.7818909090909092,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
33,0,309,3330,150467,13,1,0,0,0,45.18528528528528,12,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
21,2,320,1014,40587,8,2,0,0,1,40.02662721893491,6,2,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
62,0,139,9038,50197,19,5,1,0,0,5.553994246514716,14,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
57,3,236,12890,144361,13,2,1,0,1,11.19945694336695,11,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
30,3,332,6495,115222,18,0,0,0,1,17.7401077752117,18,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
62,2,38,2741,193052,19,4,0,0,0,70.4312294782926,15,4,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
60,1,126,6090,83734,10,3,1,0,0,13.749425287356322,7,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
34,3,223,3360,190212,8,0,0,0,1,56.61071428571429,8,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
32,2,91,2544,107068,3,3,0,0,0,42.08647798742138,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
39,1,70,2387,125329,8,1,0,0,1,52.504817762882276,7,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
69,0,134,3931,142226,17,0,1,0,1,36.18061561943526,17,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
37,2,300,9857,63037,15,1,1,0,1,6.39515065435731,14,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
45,0,86,6657,66480,4,3,0,0,0,9.986480396575034,1,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
26,1,208,4126,184760,8,2,1,0,1,44.779447406689286,6,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
54,3,86,9318,20823,11,5,1,0,0,2.234707018673535,6,5,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
69,1,270,2053,101870,9,3,0,0,0,49.62006819288845,6,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
34,2,319,14991,7985,1,3,0,0,0,0.5326529250883864,-2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
35,0,303,6923,107159,3,3,1,0,0,15.478694207713419,0,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
